customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5935-FCCNB,0,1,0,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788811,-0.296291523141671,No
1958-RNRKS,1,0,1,0,-0.0965540357978854,1,2,0,0,0,0,0,0,0,0,0,2,-0.49394231896830415,-0.3696161242153261,No
5136-RGMZO,1,0,0,0,-0.055833672077855064,1,2,0,0,2,0,2,2,0,0,1,2,0.2089978121019659,-0.049229088717803196,No
8345-MVDYC,0,0,0,0,0.5142514200025698,1,0,0,2,0,2,2,2,2,2,0,0,0.5612987761371843,0.5907287938778064,No
8226-BXGES,1,0,1,0,1.2879383306831464,1,2,1,2,2,2,0,0,0,1,0,0,0.8205391081630994,1.5057201079374147,No
3877-JRJIP,1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,2,0,0,1,2,-0.16324471593524553,-0.9793750360318042,Yes
8375-DKEBR,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9750735025753172,Yes
9705-IOVQQ,1,1,1,1,1.1657772395230555,1,2,1,0,2,0,0,2,2,1,0,2,1.1379423351948288,1.6277733623719917,No
1015-OWJKI,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5192710680708021,-0.9973752991112573,No
7511-YMXVQ,1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,2,0,1,2,-0.6435040489832552,-0.821012427395291,Yes
2040-XBAVJ,1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,0,1.651437608246161,2.568044457668185,No
7551-JOHTI,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.504314895069307,-0.997176766797881,Yes
8887-IPQNC,0,0,1,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,3,-0.681725379987076,-0.8674910478712812,No
8646-JCOMS,0,0,1,0,1.369379058123207,1,2,1,0,2,2,2,0,0,1,1,0,0.8570986421667539,1.6990905811659527,No
9804-ICWBG,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.974941147699733,Yes
1222-KJNZD,1,0,1,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,0,1,0,-1.4744025490663168,-0.6769662044678039,No
0106-GHRQR,1,0,0,0,-0.6666391278783103,1,2,0,0,2,2,0,0,2,0,1,0,0.22063039110312907,-0.4710220180587655,No
5318-IXUZF,0,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.7440964461554579,-0.9247124724155233,Yes
3768-VHXQO,1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,-0.30716668208550735,No
8952-WCVCD,0,0,1,0,0.35136996512244845,1,0,1,2,2,2,0,2,2,1,1,0,1.3190782082129364,0.8304455327067505,No
2418-TPEUN,0,0,1,1,0.9621754209229036,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.5116990831549808,No
3963-RYFNS,0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7179094882528059,2.529661543748763,No
3198-VELRD,0,0,1,1,-1.1960038562387048,1,2,1,0,0,0,0,0,2,0,1,0,0.6643301901474837,-0.888932537715924,Yes
8540-ZQGEA,0,0,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.5194197842307267,No
1320-REHCS,1,1,0,0,0.7992939660427822,1,2,1,0,2,2,2,2,2,0,1,2,1.5284646302338678,1.5671989476462826,No
4137-JOPHL,0,0,0,0,0.7178532386027215,1,0,1,0,0,2,2,0,2,2,1,0,0.82884809316393,0.8932920394633218,No
9436-ZBZCT,1,0,0,0,-0.748079855318371,1,2,1,0,0,0,2,2,0,0,1,2,0.8371570781647607,-0.48588988241605885,Yes
7801-CEDNV,1,0,1,0,-0.21871512695797646,1,0,0,2,0,0,0,0,0,1,0,1,-0.533825446972291,-0.3785280191713299,No
2057-BOYKM,0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,1.0581760791868549,2.006396543126569,No
3658-QQJYD,1,0,0,0,1.2064976032430856,1,0,0,2,2,0,0,2,2,1,1,1,0.3170146171127639,1.066919577083881,No
1803-BGNBD,0,0,0,0,-0.8295205827584317,1,0,0,0,2,0,2,0,0,0,1,2,-0.3477041829536853,-0.7170256134779596,No
0134-XWXCE,0,1,0,0,0.47353105628253944,1,0,0,0,0,2,2,2,2,1,0,0,0.33529438411459117,0.43602800346579007,No
6950-TWMYB,1,0,1,1,0.880734693482843,1,0,1,0,2,0,2,0,0,2,1,0,0.5047976781315361,0.9186821164295604,No
5848-FHRFC,0,0,0,0,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,0,-1.4860351280674797,-0.3939032438850295,No
2243-FNMMI,1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,-0.8225124493185787,No
2511-MORQY,1,0,1,1,0.7178532386027215,1,2,0,0,0,2,0,0,0,1,0,0,-0.32776261895169184,0.14751643383813218,No
5356-KZCKT,1,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,1,1,-1.3397969920528607,-0.3380053680966295,No
9470-XCCEM,1,0,1,1,0.10704778280226633,1,2,1,0,2,0,0,2,0,0,1,0,0.827186296163764,0.3890640817793244,No
6519-CFDBX,0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6435040489832552,-0.9700660764490477,No
3902-MIVLE,1,0,1,1,1.247217966963116,1,2,0,2,0,2,2,0,2,2,0,3,0.36354493311741554,1.057500321771471,No
0409-WTMPL,0,0,1,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,1,1,1,1.5251410362335358,1.873666662061532,No
8763-KIAFH,0,0,1,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,1,3,-1.4694171580658184,-0.7484378372832798,No
3669-WHAFY,0,0,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,1,1.6747027662484868,2.5581399011453,No
3055-VTCGS,0,0,0,0,1.247217966963116,1,0,0,0,0,2,0,0,2,1,0,1,-0.20645143793956489,0.539904521653468,No
3144-KMTWZ,1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,0,2,0,1,0,0.9468356801757247,1.9366675828396185,No
7279-BUYWN,0,1,0,0,0.35136996512244845,1,2,1,2,2,2,0,2,2,0,1,2,1.609892683242008,1.0631474631297309,Yes
7156-MHUGY,1,1,0,0,-0.7888002190384014,1,0,1,0,0,0,0,2,2,0,1,2,0.8554368451665879,-0.4758529710175892,Yes
7198-GLXTC,1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,0,2,0.4732235351283796,-0.9424039074519468,Yes
2007-QVGAW,0,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,1,0,-1.5093002860698053,-0.4354847339644037,No
5207-PLSTK,1,0,1,1,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.532163649972125,-0.9842721664284201,No
2307-FYNNL,1,1,0,0,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,1,2,1.4719635322282196,2.130236588381533,No
5605-XNWEN,1,1,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,0,-1.3215172250510334,-0.2105255637630998,No
2155-AMQRX,0,0,0,0,-0.1779947632379461,1,2,0,0,0,0,2,0,0,0,1,1,-0.32776261895169184,-0.3417333637589181,No
6181-AXXYF,1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.18557666971547532,No
5091-HFAZW,0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,0,2,0,0,1,2,0.8770402061687477,-0.9314405119243877,No
0516-VRYBW,0,0,0,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827115340671475,-0.8333434899705537,Yes
2519-LBNQL,1,1,1,0,1.125056875803025,1,2,1,0,2,2,0,2,2,1,1,2,1.3157546142126038,1.791077219696982,No
8623-ULFNQ,0,1,0,0,-0.2594354906780068,1,2,0,0,0,0,2,0,2,0,1,2,0.042818112085353605,-0.2767691789929993,No
8380-PEFPE,1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.22893937610395967,-0.9741690775921583,Yes
5687-DKDTV,0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9715881575182662,Yes
1568-LJSZU,1,0,1,1,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,1,0.9119379431722362,1.8146363875509726,No
7530-HDYDS,0,0,0,0,0.22920887396235737,1,0,1,0,2,2,2,0,0,0,1,1,0.6477122201458225,0.43446180410471014,Yes
7789-HKSBS,0,1,1,0,0.3920903288424788,1,2,1,2,0,2,0,2,2,1,1,0,1.3440051632154282,1.0232865864329515,No
7416-CKTEP,0,0,1,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,1,0,-1.5009913010689746,-0.5053681082728692,No
2586-CWXVV,1,0,1,0,0.880734693482843,0,1,0,0,2,0,0,0,0,0,0,2,-1.1420431490330922,-0.2904679086159656,No
3096-IZETN,0,0,0,0,-0.8295205827584317,1,0,1,0,0,0,0,0,2,0,0,0,0.4433111891253892,-0.5878472549077658,Yes
2348-KCJLT,0,0,1,0,0.47353105628253944,1,0,0,2,2,2,0,0,0,1,1,3,-0.10840541492976351,0.1952083073403109,No
8401-EMUWF,1,0,1,1,0.3920903288424788,1,2,0,2,2,0,0,2,0,0,1,0,0.15415851109648415,0.34348988628649313,No
4193-IBKSW,1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,-0.22506254093143277,No
5377-NDTOU,0,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,3,0.8737166121684152,1.77091516031632,No
5922-ABDVO,0,0,1,0,-0.5444780367182193,1,2,1,0,0,2,0,0,2,0,0,3,0.827186296163764,-0.22883465488558288,Yes
2474-LCNUE,0,0,1,0,-0.38159658183809786,1,2,0,0,0,0,2,2,2,0,1,1,0.2954112561106046,-0.28102659415762493,No
0839-QNXME,0,0,0,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.7505555152926273,No
3506-OVLKD,1,0,0,0,0.10704778280226633,1,2,2,1,1,1,1,1,1,1,0,0,-1.2816340970470463,-0.584494264726299,No
9172-ANCRX,0,0,0,0,-0.9109613101984924,1,2,1,2,0,0,0,2,2,0,1,2,1.1279715531938321,-0.5763985581697312,Yes
6650-VJONK,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6950197559884049,-0.986433962729629,No
2178-PMGCJ,1,0,0,0,-0.4223169455581282,1,0,1,0,0,0,0,0,0,0,1,3,0.16412929309748078,-0.3482408118084754,No
7492-TAFJD,1,0,1,1,-1.0331224013585834,0,1,0,2,2,2,0,0,0,2,0,3,-0.8711702380060141,-0.8822486164989212,No
2773-MADBQ,0,0,0,0,0.14776814652229667,0,1,0,2,2,2,2,0,2,2,1,3,-0.3875873109576722,-0.1669808096958931,No
6016-LVTJQ,0,0,1,1,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,-0.6897163908157498,No
7860-KSUGX,1,0,1,1,1.6137012404433893,1,2,0,2,2,2,0,0,0,2,0,1,-0.010359391919962149,1.0766035421474593,No
8966-KZXXA,1,0,1,1,0.14776814652229667,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,-0.5950605956271054,No
6910-HADCM,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,2,0.3851482941195749,-0.9720955178746724,Yes
4816-LXZYW,0,0,0,0,-0.38159658183809786,1,2,1,0,2,0,0,0,0,0,1,2,0.47820892612887816,-0.2659381383410244,Yes
9606-PBKBQ,1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,2,0,1,2,0.6726391751483144,0.159847496413395,Yes
5149-QYTTU,0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,0,0,1,1,1,1.0099839661820376,1.9814035307870834,No
2070-XYMFH,0,1,0,0,-0.38159658183809786,1,2,1,0,0,2,0,0,0,0,1,3,0.48485611412954227,-0.19607682317848968,No
2085-BOJKI,1,0,1,0,-0.62591876415828,1,0,1,0,0,2,0,2,2,1,1,0,1.0598378761870213,-0.30507106322209065,No
0817-HSUSE,1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,2,2,2,0,1,2,0.356897745116751,-0.9724705233554942,No
5442-PPTJY,1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.8918002266869153,No
1927-QEWMY,0,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4710789550659844,-0.34301279422289893,No
1663-MHLHE,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142856770703037,-0.9973091216734653,No
5663-QBGIS,1,1,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,2,2,0,0,1.116338974192669,2.0513530825333404,No
4450-MDZFX,1,0,1,1,1.125056875803025,1,2,1,0,0,0,0,0,0,0,0,0,0.31867641411292996,0.9589400577530924,No
6701-DHKWQ,0,0,1,1,1.1657772395230555,0,1,0,0,2,2,2,2,0,2,0,1,-0.44575020596348647,0.42559402744056773,No
7554-AKDQF,0,0,1,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,3,-0.6351950639824246,-0.8630792186851406,No
3536-IQCTX,1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,2,0,0,2,0.682609957149311,0.16825203101299252,Yes
4911-BANWH,0,0,0,1,-0.055833672077855064,1,2,1,0,0,0,0,2,0,0,1,1,0.7241548821534641,0.18426697095868258,Yes
8496-EJAUI,1,0,0,0,-0.5444780367182193,1,0,1,0,2,0,0,0,0,0,1,1,0.3020584441112687,-0.37731476614514126,Yes
0794-YVSGE,1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.477726143066649,-0.38761638729477926,No
5423-BHIXO,0,0,0,0,-0.015113308357824713,1,2,0,0,2,0,0,0,0,0,1,2,-0.3510277769540174,-0.23829802848985426,No
6908-VVYHM,1,0,1,0,1.3286586944031769,1,2,1,0,2,0,0,0,2,0,1,2,0.8604222361670865,1.6108760565890736,No
2959-EEXWB,0,0,1,1,0.5142514200025698,0,1,0,2,0,0,0,2,2,0,1,0,-0.4607063789649817,0.023874920896544752,No
1839-UMACK,1,0,0,0,0.3920903288424788,1,2,2,1,1,1,1,1,1,1,0,2,-1.3198554280508674,-0.5867222384653,No
3030-YDNRM,1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.33529438411459117,-0.7532246719502422,No
7321-KKSDU,1,0,0,1,-0.015113308357824713,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.6983635760205852,No
3402-XRIUO,0,1,1,0,-0.4223169455581282,1,2,0,2,2,0,2,0,0,0,1,3,-0.04027173792295256,-0.3961532767699612,No
3132-TVFDZ,1,1,1,0,1.002895784642934,0,1,0,0,0,0,0,2,2,0,1,2,-0.6617838159850825,0.129361756737164,Yes
8286-AFUYI,1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,2,-0.5587524019747828,-0.9846251127633114,No
8080-DDEMJ,1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6534748309842519,-0.9858824840813615,Yes
8356-WUAOJ,0,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6567984249845842,-0.9859266023732228,No
6365-MTGZX,1,0,0,0,-0.3408762181180675,1,0,1,0,0,0,2,2,2,0,1,2,1.0382345151848615,-0.06939114809846539,Yes
1349-WXNGG,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4860351280674797,-0.9969341161926433,Yes
8058-DMYRU,1,1,0,0,0.880734693482843,1,2,1,0,2,0,0,0,2,0,1,2,0.8404806721650927,1.1700460843099152,No
9350-ZXYJC,0,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.954183491378942,No
6990-YNRIO,1,0,1,1,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,0,0,1.4586691562268908,2.0551251964874906,Yes
8958-JPTRR,0,0,1,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,1,0,2,-1.3447823830533592,-0.44913934529550853,No
6959-GQEGV,1,0,0,0,0.5142514200025698,1,0,0,2,0,2,0,2,2,0,1,2,0.3718539181182462,0.4385648052478209,No
3173-WSSUE,0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.38113099839115283,No
1265-HVPZB,1,0,1,0,1.0843365120829946,1,0,0,2,2,2,0,2,0,1,0,1,0.05445069108651675,0.7405103947472763,No
4115-UMJFQ,1,0,0,0,1.4915401492832983,0,1,0,0,2,2,0,0,0,1,1,0,-0.9642308700153169,0.09375829520501026,No
7369-TRPFD,1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,-0.8826015628338123,No
1098-KFQEC,0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.5279787328518393,No
7190-XHTWJ,0,0,0,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-0.6724661386979405,No
0621-TWIEM,1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,1,2,-0.6385186579827569,-0.8281595906768386,Yes
3537-RYBHH,0,1,1,0,0.5956921474426305,1,2,0,2,2,2,0,0,0,0,1,1,0.08934842809000525,0.4289470176220345,No
2485-ITVKB,0,0,1,0,-1.2367242199587352,0,1,0,0,0,0,0,0,2,0,1,2,-0.9858342310174765,-0.9754485080561391,Yes
3669-OYSJI,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,1,-0.6169152969805971,-0.985397182870886,Yes
1612-EOHDH,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6518130339840859,-0.9858604249354307,Yes
6702-OHFWR,1,1,0,0,-1.2774445836787656,0,1,0,0,2,2,0,0,2,0,1,2,-0.7132995229902325,-0.9866766133348666,Yes
5296-BFCYD,1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.4843733310673135,-0.5924576164072827,No
4510-PYUSH,0,1,0,0,0.22920887396235737,1,0,0,2,2,0,0,0,0,0,1,1,-0.2529817539442163,-0.012831497932144099,Yes
9359-JANWS,0,0,1,0,1.3286586944031769,1,0,0,2,0,2,2,0,0,2,0,1,-0.19481885893840195,0.6959068016753959,No
7517-SAWMO,0,0,1,0,-0.5444780367182193,1,0,1,2,0,0,0,0,0,0,1,2,0.2804550831091094,-0.3699911296961481,Yes
4143-HHPMK,1,0,0,0,0.7992939660427822,1,0,1,0,2,0,0,0,2,0,1,2,0.684271754149477,0.908336376988061,Yes
3279-DYZQM,1,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,3,-1.505976692069473,-0.3976312395473182,No
7054-LGEQW,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6252242819814278,-0.9855074786005396,Yes
0523-VNGTF,0,1,0,0,0.7992939660427822,0,1,0,0,2,2,2,2,0,0,1,2,-0.4740007549663106,0.12642789032838073,No
9575-IWCAZ,1,0,1,0,-1.0738427650786138,1,2,2,1,1,1,1,1,1,1,0,3,-1.3181936310507012,-0.9303375546278525,No
7105-MXJLL,0,1,1,0,-0.2594354906780068,1,0,0,0,0,2,0,0,2,1,0,3,-0.1349941669324214,-0.30103423951677205,No
7064-FRRSW,1,1,0,0,0.6364125111626608,1,2,1,0,2,0,0,2,2,1,1,2,1.1379423351948288,1.0873463462157116,No
7940-UQQUG,0,0,1,1,1.2879383306831464,1,2,1,2,0,0,2,2,2,1,1,0,1.3174164112127704,1.9596752720453414,No
0923-PNFUB,0,0,0,0,-1.1960038562387048,1,0,1,0,2,0,0,2,0,0,0,2,0.6310942501441613,-0.8966973570835313,Yes
3961-SXAXY,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6883725679877406,-0.9863457261459061,No
7010-BRBUU,1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3514295710540236,-0.24048188393699374,No
3566-HJGPK,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6385186579827569,-0.985683951767985,No
3062-ICYZQ,0,0,1,1,0.758573602322752,1,2,1,2,2,0,0,0,2,0,1,2,0.9651154471775519,0.9969038478998314,No
9938-PRCVK,0,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,0,-1.4976677070686424,-0.6509584714155056,No
0973-KYVNF,0,0,1,1,1.6137012404433893,1,0,0,2,2,2,0,2,0,2,1,1,0.19570343610063723,1.2050539489019398,No
5129-HHMZC,0,0,1,0,0.43281069256250915,1,2,0,2,2,0,2,2,2,2,0,1,0.720831288153132,0.5712285088750655,No
9637-CDTKZ,1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.639805029244998,2.561801719369796,No
3946-JEWRQ,1,0,1,0,0.5956921474426305,1,2,1,0,0,0,0,2,2,1,1,1,1.0116457631822036,1.0073378239250537,No
7873-CVMAW,1,0,0,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.7906267621601091,1.801180308533244,No
0463-WZZKO,1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,1,-1.462769970065154,-0.9761764598718523,No
3494-JCHRQ,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17576187209864347,-0.9748749702619408,Yes
6474-FVJLC,1,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,2,0,1,2,0.7058751151516368,-0.9327861198261606,Yes
4524-QCSSM,1,0,0,0,-0.2594354906780068,0,1,0,2,2,0,0,0,2,0,1,0,-0.6684310039857471,-0.4955297291877759,No
5832-EXGTT,1,0,1,1,-0.13727439951791576,1,0,0,2,0,0,0,0,2,0,1,3,-0.15161213693408263,-0.1965841835348958,No
8840-DQLGN,0,1,1,0,0.10704778280226633,1,2,1,2,2,0,2,2,0,0,1,0,1.1877962451998125,0.6060157820077833,Yes
2039-JONDJ,1,0,0,0,-0.21871512695797646,1,0,0,2,2,0,0,0,0,1,0,0,-0.3094828519498643,-0.3538658940208045,No
7217-JYHOQ,1,0,1,1,-0.3408762181180675,1,0,0,2,2,0,2,0,2,0,1,1,0.18407085709947407,-0.25292324224190993,No
6695-FRVEC,1,0,1,1,1.4100994218432374,1,0,0,2,0,2,2,0,0,2,1,0,-0.14496494893341827,0.7385250716135131,No
4547-LYTDD,0,0,0,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,0,2,0.2621753161072821,-0.47887507401009555,Yes
9894-QMIMJ,0,0,0,0,-0.38159658183809786,1,0,0,0,2,2,0,0,0,1,0,0,-0.29785027294870164,-0.4199550952291892,No
8069-YQQAJ,1,0,0,0,-0.748079855318371,0,1,0,0,2,0,0,0,0,0,1,3,-1.1187779910307663,-0.8206153627685383,No
6770-XUAGN,0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.4544609850643233,-0.99651499241996,Yes
4193-ORFCL,0,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6534748309842519,-0.9858824840813615,Yes
1636-NTNCO,1,1,0,0,-1.1552834925186746,0,1,0,0,2,0,0,2,2,0,1,1,-0.4590445819648154,-0.9143005555362319,No
3466-WAESX,1,0,0,1,-0.6666391278783103,1,2,0,2,2,0,0,0,2,0,1,2,0.14418772909548702,-0.5276699048088094,No
9281-PKKZE,0,0,1,0,0.5549717837226001,0,1,0,0,0,0,0,2,2,0,1,2,-0.6916961619880726,-0.11995071057163544,No
3638-VBZTA,1,0,0,1,1.4508197855632678,1,2,0,2,2,0,2,2,2,2,1,0,0.722493085153298,1.5895889807659456,No
7459-IMVYU,1,0,0,0,0.22920887396235737,1,2,0,2,2,2,2,0,0,0,0,2,0.1724382780983114,0.16668583165191275,No
7776-QWNFX,1,1,1,0,-0.0965540357978854,1,0,0,0,2,0,0,0,0,0,1,0,-0.4773243489666429,-0.33187292552789416,Yes
6689-TCZHQ,0,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,2,0,0,2,0.47156173812821356,-0.8388362173072986,Yes
8563-OYMQY,1,0,0,0,-0.62591876415828,1,0,1,0,2,2,0,0,2,0,1,1,0.8703930181680831,-0.2945047323212841,No
0754-EEBDC,1,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,-0.971963162999088,No
5777-ZPQNC,0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,2,-1.4827115340671475,-0.8907634468281722,No
1951-IEYXM,1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.85876043916692,1.836254350563061,No
3318-NMQXL,1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.9052907551715716,-0.8880722310246266,No
3143-ILDAL,1,0,0,0,0.9621754209229036,1,2,1,0,2,0,2,0,2,0,1,2,0.9867188081797118,1.255106151018704,Yes
1022-RKXDR,0,0,0,0,0.35136996512244845,1,2,2,1,1,1,1,1,1,1,1,3,-1.3265026160515319,-0.5812515702744857,No
2361-FJWNO,1,0,0,0,0.3106496014024181,0,1,0,0,2,0,2,0,0,1,0,1,-0.9559218850144864,-0.3956679755594857,No
2272-UOINI,0,0,0,0,-1.0331224013585834,1,0,0,2,2,0,2,2,2,0,1,2,0.45660556512671835,-0.753842328036302,No
8232-UTFOZ,1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,1,-1.4893587220678117,-0.3884105165482847,No
3750-YHRYO,1,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935640654862,-0.9396023959187476,No
6637-KYRCV,0,0,1,1,-1.1145631287986442,0,1,0,0,2,0,0,0,0,0,1,2,-1.1387195550327598,-0.932014049718586,No
5668-MEISB,0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,0,1,1.3739175092184182,2.372534247284369,No
0129-QMPDR,1,0,1,1,0.47353105628253944,1,0,2,1,1,1,1,1,1,1,1,0,-1.4710789550659844,-0.6241345499637714,No
7188-CBBBA,0,0,0,0,1.3286586944031769,1,2,1,0,2,2,0,2,0,1,1,2,1.0216165451832002,1.7091936700022148,No
5356-CSVSQ,0,0,0,0,-1.1960038562387048,1,2,0,0,0,0,2,2,0,0,0,2,-0.005374000919464063,-0.9289257692882876,No
3221-CJMSG,1,0,0,0,-0.3408762181180675,1,0,0,0,0,0,2,0,0,0,1,1,-0.45405919096431707,-0.4456540002384576,No
4720-VSTSI,0,0,0,0,0.47353105628253944,1,2,1,0,2,2,0,0,0,0,1,0,0.6659919871476498,0.6983112485818426,Yes
