customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6521-YYTYI,1,0,0,1,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.9484974771758907,-0.9646174674041641
6158-DWPZT,1,0,1,0,-0.9516816739185228,0,1,0,0,0,0,0,0,0,1,0,0,-1.3514295710540236,-0.8911605114549249
2305-MRGLV,1,0,1,0,-0.1779947632379461,1,0,1,0,0,0,2,0,0,0,0,0,0.39179548212023946,-0.0945606336053968
7293-LSCDV,0,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,1,1,-1.5126238800701375,-0.5190447787499047
2958-NHPPS,1,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,0,0,2,-1.4594463760648215,-0.7967032485796568
2154-KVJFF,0,0,0,0,-0.7073594915983407,1,2,1,0,2,0,0,0,0,0,1,2,0.4981504901308714,-0.515250605649824
2038-YSEZE,0,0,0,0,-0.13727439951791576,1,2,0,2,2,0,2,0,0,0,0,3,0.08934842809000525,-0.21116527899509022
2418-TPEUN,0,0,1,1,0.9621754209229036,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.5116990831549808
1877-HKBQX,0,0,0,0,-0.8702409464784621,1,0,0,2,0,0,2,0,0,1,1,3,-0.33773340095268845,-0.7331949674451644
1544-JJMYL,1,0,0,0,-0.21871512695797646,1,0,0,2,0,2,2,2,0,1,0,1,0.15249671409631763,-0.1554879946659971
5583-SXDAG,1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.17410007509847744,-0.9748970294078716
8646-JCOMS,0,0,1,0,1.369379058123207,1,2,1,0,2,2,2,0,0,1,1,0,0.8570986421667539,1.6990905811659527
6048-QBXKL,0,1,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,1,1,-0.2729233179462098,-0.9536099535847437
8999-EXMNO,0,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.8347332161641879
6242-SGYTS,1,0,1,1,1.2064976032430856,1,2,1,2,2,0,0,2,0,1,1,1,1.003336778181373,1.5494854534639286
4626-OZDTJ,0,0,1,0,0.758573602322752,1,2,0,0,2,0,2,2,2,1,1,1,0.4615909561272169,0.7372677002954631
4024-CSNBY,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,0.9800716201790471,2.0162128630657317
4112-LUEIZ,1,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.6249948566550688
6252-DFGTK,0,0,1,0,0.18848851024232702,1,2,0,2,0,2,2,0,0,1,0,1,0.11095178909216456,0.08802291726302762
4422-QVIJA,0,0,0,1,0.10704778280226633,1,2,0,0,0,0,0,0,0,0,0,3,-0.4856333339674735,-0.27546768938308797
7766-CLTIC,0,0,0,0,-0.9109613101984924,1,0,0,0,0,0,2,0,2,0,1,3,-0.12668518193159078,-0.7280331272973801
1934-SJVJK,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9968899979007819
5260-UMPWX,0,0,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,0,1,1,-1.479387940066815,-0.7878575310614452
4291-TPNFG,1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,1,0,0.5829021371393436,1.6327366702064
4803-AXVYP,0,1,0,0,0.22920887396235737,1,2,1,0,0,0,2,2,2,0,1,2,1.156222102196656,0.64170748012366
8784-CGILN,0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,2,2,2,0,1,0,1.1661928841976528,-0.22181984647961944
9150-HEPMB,1,0,0,0,0.9621754209229036,1,0,0,2,0,2,0,0,0,1,0,3,-0.4008816869590011,0.32646022562799065
8570-KLJYJ,0,0,0,0,0.14776814652229667,1,2,0,2,0,0,0,0,0,1,0,3,-0.3427187919531868,-0.17039997731515197
9054-FOWNV,1,0,1,1,-0.4223169455581282,1,2,1,0,0,2,0,2,0,0,1,2,0.7972739501607736,-0.17408385468557924
0960-HUWBM,1,0,1,1,1.3286586944031769,1,2,1,0,0,2,2,2,2,2,1,0,1.3074456292117733,1.9501677801492086
1134-YWTYF,1,0,1,0,-0.21871512695797646,1,0,0,0,2,0,2,0,0,0,1,2,-0.3643221529553466,-0.3926017542751181
3002-WQZWT,0,0,0,0,-0.13727439951791576,1,2,1,0,0,0,0,0,0,0,1,2,0.31369102311243185,-0.12639198118340053
2660-EMUBI,1,1,0,0,-0.9109613101984924,1,2,1,0,0,0,0,2,2,0,1,2,1.0166311541827018,-0.6094431587739235
2786-GCDPI,0,1,0,0,0.7178532386027215,1,2,1,0,0,2,2,2,2,0,1,2,1.3356961782145975,1.2982317813132274
3914-FDRHP,1,0,0,0,-0.9516816739185228,1,0,1,0,0,0,2,2,0,0,0,2,0.7141841001524675,-0.6658483949187297
0269-XFESX,1,0,1,1,-0.38159658183809786,1,2,2,1,1,1,1,1,1,1,0,3,-1.343120586053193,-0.7682028320371893
7619-ODSGN,1,0,1,1,-0.3408762181180675,1,2,0,2,0,0,0,0,0,0,0,2,-0.3327480099521901,-0.4154109111674644
2043-WVTQJ,1,0,1,0,-1.2774445836787656,1,0,0,2,0,2,0,0,0,0,0,3,-0.3011738669490337,-0.9812059451440526
0384-RVBPI,1,0,0,0,-0.5037576729981889,1,0,0,2,0,2,0,0,2,0,0,1,-0.012021188920128179,-0.3887414037372452
0378-XSZPU,1,0,1,0,1.0436161483629645,1,0,0,2,2,2,0,0,0,1,0,1,-0.14828854293375057,0.5665078516458952
5529-GIBVH,0,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.5442142642568363
7322-OCWHC,1,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,0.9401884921750601,1.9656091823007003
8735-IJJEG,1,0,1,0,-0.748079855318371,1,0,0,0,0,2,0,0,0,0,0,1,-0.48397153696730727,-0.7106946385958479
8050-XGRVL,0,0,1,1,1.2064976032430856,1,0,0,2,0,2,0,0,0,1,0,1,-0.3327480099521901,0.5054260765637799
4846-WHAFZ,0,1,1,0,0.18848851024232702,1,2,1,0,0,0,0,0,0,0,1,2,0.39013368512007346,0.25959895431203156
6907-CQGPN,1,0,0,0,-0.13727439951791576,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5625012962333886
3970-XGJDU,0,0,0,0,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,1,1,-1.5142856770703037,-0.5100446472101781
8631-WUXGY,0,0,0,1,0.5549717837226001,1,0,1,0,2,2,0,2,2,0,1,2,1.1645310871974868,0.9315646576530906
7218-HKQFK,1,0,1,0,-1.2367242199587352,1,0,1,0,0,0,2,2,2,0,1,2,0.9784098231788811,-0.9318816948430017
6212-ATMLK,0,0,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,1.0809050756039464
8625-AZYZY,1,0,1,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.325725396213601,0.11590567771943547
7740-BTPUX,1,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,2,2,2,1,2,1.6231870592433366,1.7704519182517753
8869-LIHMK,0,0,0,0,1.2879383306831464,1,2,1,2,2,2,2,2,2,2,1,0,1.6730409692483204,2.229877750550516
4951-UKAAQ,0,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,2,0,1,2,0.8039211381614382,-0.8490716610191446
6624-JDRDS,0,0,0,0,-1.0738427650786138,0,1,0,2,0,0,0,0,0,0,0,0,-1.1736172920362484,-0.9345508515006168
9248-OJYKK,1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3884718881199074,-0.9720513995828111
0513-RBGPE,1,0,1,1,0.18848851024232702,1,2,0,2,0,2,2,0,0,2,1,1,-0.0651986929254444,-0.00043425791908934284
3836-FZSDJ,1,1,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.3265026160515319,-0.16709110542554662
1301-LOPVR,1,0,1,1,-0.13727439951791576,0,1,0,2,2,2,2,0,2,1,1,1,-0.31280644595019663,-0.2835854550855864
7479-NITWS,1,0,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,0,0,1,1,0.8172155141627669,-0.7270184065845677
3312-UUMZW,1,0,1,0,-0.015113308357824713,1,2,1,0,2,0,0,2,2,0,1,1,1.1329569441943304,0.38213750995708384
0060-FUALY,0,0,1,0,1.0843365120829946,1,2,1,2,2,0,0,2,0,0,1,2,0.9966895901807084,1.46380773066908
2985-JUUBZ,1,0,1,1,0.3106496014024181,1,2,0,0,0,2,0,2,2,0,1,2,0.32532360211359457,0.32471755309946526
5016-ETTFF,1,0,0,0,-0.9109613101984924,0,1,0,0,0,2,0,0,0,0,0,3,-1.1719554950360824,-0.8931678937346188
1998-VHJHK,0,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,-0.7845927774637013
1925-TIBLE,0,0,1,0,-1.0331224013585834,1,2,1,0,0,0,0,2,0,0,1,2,0.722493085153298,-0.7487907836181711
0485-ZBSLN,1,0,1,1,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.24910700999589847
4817-QRJSX,0,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,1,1,0.5396954151350245,-0.6448701471386317
7299-GNVPL,0,0,1,1,-0.38159658183809786,1,0,1,2,2,0,2,0,0,0,0,3,0.6526976111463211,-0.15127469779323297
0945-TSONX,0,0,1,1,0.5956921474426305,1,2,0,2,2,0,2,2,2,2,1,1,0.682609957149311,0.8062687087667004
6859-RKMZJ,1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.7374744417557206
4177-JPDFU,1,0,0,0,-0.8295205827584317,0,1,0,0,2,0,2,0,0,0,0,3,-1.0223937650211312,-0.8105784513700687
4459-BBGHE,1,0,0,1,-0.0965540357978854,0,1,0,0,0,0,0,2,2,0,1,2,-0.6734163949862454,-0.4288008127474009
5196-SGOAK,0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.36354493311741554,-0.9723822867717715
0103-CSITQ,0,0,1,0,1.002895784642934,1,2,1,0,2,2,2,2,2,1,1,0,1.4835961112293827,1.7528046015072132
7206-PQBBZ,1,1,1,0,-0.8702409464784621,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.6375244515437077
7727-SHVZV,0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895069307,-0.9394479818972327
2608-BHKFN,0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,1,0.17576187209864347,-0.8880281127327652
4860-IJUDE,1,0,0,0,-0.7888002190384014,1,0,1,2,0,0,0,0,0,0,1,1,0.29873485011093664,-0.5837221946187243
9509-MPYOD,0,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.462769970065154,-0.6967532583676439
3813-DHBBB,1,0,1,0,1.4100994218432374,0,1,0,2,2,0,2,0,2,2,1,0,-0.4590445819648154,0.5479340507722437
8672-OAUPW,1,0,0,1,0.758573602322752,1,0,0,0,0,0,2,0,0,1,0,1,-0.562075995975115,0.033978009732806534
9564-KCLHR,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,0,3,-0.44907379996381874,-0.983169209131885
8659-IOOPU,0,0,1,1,1.5729808767233588,1,2,1,2,0,2,2,0,2,2,0,2,1.1861344481996465,2.1529575086901565
3312-ZWLGF,1,1,1,0,-0.13727439951791576,1,2,1,0,0,0,2,0,0,0,1,2,0.4831943171293762,0.059478382428698684
8267-ZNYVZ,0,0,1,0,0.025607055362205634,1,0,1,2,0,2,2,2,2,1,1,2,1.2958130502106107,0.4770580148968967
0305-SQECB,0,0,0,1,-0.8702409464784621,0,1,0,2,0,0,2,0,0,1,1,3,-0.9542600880143203,-0.8281595906768386
7018-WBJNK,1,0,0,1,-0.7888002190384014,1,0,1,0,0,0,0,2,0,0,1,1,0.4499583771260538,-0.5496187550098584
8922-NPKBJ,1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.6231418883968898
7421-ZLUPA,0,0,0,0,-0.9924020376385531,0,1,0,0,2,0,0,0,0,0,1,3,-1.1802644800369129,-0.9056533703313965
6982-SSHFK,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9861913121243912
9031-ZVQPT,1,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,2,1.4437129832253957,2.453358957974463
0178-SZBHO,1,0,1,1,0.5956921474426305,1,2,1,0,2,0,0,2,0,0,0,2,0.7457582431556239,0.7666504826751588
3370-GQEAL,1,0,1,1,-0.0965540357978854,1,2,1,0,0,0,0,2,0,0,0,2,0.6875953481498096,0.10156723286447886
3584-WKTTW,1,0,1,0,0.758573602322752,1,2,1,2,0,2,2,2,2,1,1,2,1.5550533822365258,1.517940874783024
0848-ZGQIJ,0,0,1,0,-0.6666391278783103,1,0,1,0,2,0,0,2,2,0,1,0,0.9933659961803764,-0.36114541217793633
6116-RFVHN,0,0,1,0,0.06632741908223598,1,2,1,0,0,2,0,2,2,0,1,2,1.1861344481996465,0.5007054193346098
5229-PRWKT,1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.7241548821534641,-0.7191653506332376
8237-ULIXL,0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,-0.1799515875031462
3915-ODIYG,1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.924196902912236
5914-XRFQB,1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6963061272506461,2.711142137320652
6476-EPYZR,1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.8930575980049653
9227-YBAXE,0,0,1,1,1.3286586944031769,1,2,0,2,2,0,2,2,2,2,1,0,0.5895493251400082,1.2950332051532756
2171-UDMFD,1,0,1,1,-0.015113308357824713,1,0,2,1,1,1,1,1,1,0,1,1,-1.505976692069473,-0.7081798959597478
3351-NQLDI,0,0,1,1,1.4100994218432374,1,2,1,2,0,0,2,0,2,1,1,1,0.9833952141793793,1.79195958553421
7838-LAZFO,1,0,1,0,0.5142514200025698,1,0,0,2,2,2,0,2,2,1,0,0,0.466576347127715,0.5813757160031886
7131-ZQZNK,0,0,1,1,1.125056875803025,0,1,0,2,0,2,2,2,2,2,0,1,-0.16324471593524553,0.578155080697306
9822-OAOVB,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.3094828519498643,-0.9813162408737061
5614-DNZCE,0,0,0,0,1.0436161483629645,1,0,0,2,2,2,2,0,0,2,1,1,0.004596781081533054,0.6687078747428397
7943-RQCHR,0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,-0.6131711544362122
9840-EFJQB,0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,0,2,0.31867641411292996,-0.9729778837119004
7089-RKVSZ,1,0,1,1,-0.9924020376385531,1,2,2,1,1,1,1,1,1,1,0,3,-1.341458789053027,-0.9158005774595197
2962-XPMCQ,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6518130339840859,-0.9623233162273711
9081-WWXKP,0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-0.620450672593344
2982-IHMFT,0,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.9729337654200391
3069-SSVSN,0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,1,0,3,-1.2932666760482092,-0.9943752552646818
2968-SSGAA,0,0,0,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.5380377033962396
3417-TSCIC,1,0,0,0,-0.13727439951791576,0,1,0,0,0,0,0,0,0,1,1,3,-1.3265026160515319,-0.6581056346970532
5320-BRKGK,0,0,1,1,1.0436161483629645,1,2,0,2,0,2,2,2,0,2,0,3,0.36686852711774764,0.9423736391591347
1345-ZUKID,1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8624836217450117
0750-EKNGL,1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9435289238944127
5685-IIXLY,0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,0,0,2,0,1,2,0.6261088591436628,-0.8274536980070561
0516-VRYBW,0,0,0,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827115340671475,-0.8333434899705537
1069-QJOEE,1,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,2,-1.491020519067978,-0.7827839274973836
3174-AKMAS,0,0,1,0,0.5549717837226001,1,0,0,0,2,0,2,2,0,2,1,1,-0.018668376920792765,0.3219601598581274
2207-NHRJK,1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.46402997296531395,-0.9833677414452612
0623-GDISB,0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,0,-0.5421344319731216,-0.9844045213040044
7570-WELNY,0,0,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,0,2,1,0,0.6626683931473177,1.5138378736399134
6954-OOYZZ,1,0,1,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,-0.6669292930693342
6496-JDSSB,0,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,2,0,0,1,0,0.5064594751317021,-0.7302169827445196
2616-FLVQC,1,0,0,0,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.4586468371916413
2865-TCHJW,0,1,0,0,-1.1552834925186746,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,-0.853042307286671
4671-VJLCL,0,0,0,0,1.247217966963116,1,2,0,2,2,2,2,2,0,2,1,1,0.5014740841312035,1.1390088659854167
4525-VZCZG,1,0,0,1,0.880734693482843,1,0,1,2,2,0,2,2,2,1,1,2,1.3656085242175875,1.5648386190316974
0536-ESJEP,1,0,1,0,0.880734693482843,1,0,0,2,2,0,0,2,2,2,1,0,0.32532360211359457,0.8434163105140033
0270-THENM,1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,0,0,0.16911468409797886,1.2452898310795415
1636-NTNCO,1,1,0,0,-1.1552834925186746,0,1,0,0,2,0,0,2,2,0,1,1,-0.4590445819648154,-0.9143005555362319
1227-UDMZR,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8770402061687477,1.922748261757345
9000-PLFUZ,0,1,1,0,1.125056875803025,0,1,0,0,2,0,0,2,2,2,1,1,-0.5088984919697991,0.2769815613054252
6319-IEJWJ,1,0,1,1,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,2,0.8454660631655913,-0.2219963196470651
9112-WSNPU,0,1,0,0,0.10704778280226633,1,0,1,0,0,0,0,0,0,0,0,2,0.19237984210030468,0.061441646416531125
3097-NNSPB,0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,1,1,-0.5221928679711283,-0.9655880698251151
1853-ARAAQ,0,0,0,0,-0.2594354906780068,0,1,0,0,0,2,0,2,2,0,1,1,-0.47898614596680894,-0.4421686551814066
4559-UWIHT,1,0,1,0,-0.748079855318371,1,2,1,0,2,2,0,0,0,0,1,2,0.5945347161405068,-0.4829780751532062
5240-IJOQT,1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3303089931140931,-0.9728234696903856
5642-MHDQT,0,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.5471922489574811
7926-IJOOU,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.5109620830699715,-0.9972650033816037
5567-GZKQY,1,0,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.477726143066649,-0.5065813612990578
4256-ZWTZI,0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,2,0,0,0,1,3,-0.4573827849646494,-0.8792485726523456
0678-RLHVP,0,0,0,0,0.8400143297628127,1,2,1,0,2,2,0,2,2,2,0,2,1.3556377422165908,1.5011318055838287
6469-QJKZW,0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,2,-1.4827115340671475,-0.9654557149495309
6988-CJEYV,1,0,0,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,1.1650827764755072
3703-VAVCL,1,0,1,1,-1.2367242199587352,1,0,1,0,0,2,2,0,2,0,0,1,0.8388188751649267,-0.9219330200282548
3750-CKVKH,1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.09931921009100189,-0.954315846254526
6424-ELEYH,0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,-0.9045283538889306
4626-GYCZP,1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.7253639706397651
2599-CZABP,1,0,1,0,-0.748079855318371,1,0,0,0,0,0,0,0,0,1,0,2,-0.6700928009859131,-0.7228712871495957
7780-OTDSO,1,0,1,0,-0.5851984004382496,1,2,1,2,0,0,0,2,2,0,1,2,1.1512367111961581,-0.23682006571249714
5022-KVDQT,1,0,0,0,-0.21871512695797646,1,2,1,0,0,2,0,0,0,0,1,2,0.5496661971360212,-0.003059296284842858
8232-CTLKO,0,0,1,1,1.369379058123207,1,0,0,2,0,0,0,2,0,2,1,2,-0.16656830993557784,0.7575400554057787
5129-HHMZC,0,0,1,0,0.43281069256250915,1,2,0,2,2,0,2,2,2,2,0,1,0.720831288153132,0.5712285088750655
6993-YGFJV,1,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,0,1.5882893222398482,2.4383146204497237
3144-KMTWZ,1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,0,2,0,1,0,0.9468356801757247,1.9366675828396185
5371-VYLSX,0,1,0,0,0.7178532386027215,1,2,1,2,2,0,0,0,0,0,1,2,0.6194616711429987,0.809114338591761
4163-HFTUK,1,0,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,1,0,2,-1.517609271070636,-0.5611556883316158
7336-RLLRH,1,0,1,0,-0.21871512695797646,1,2,0,2,0,0,2,2,2,1,0,3,0.534710024134526,-0.03325826706397468
1403-GYAFU,1,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.40566076866609396
4713-LZDRV,0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.4931650991303729,-0.9197271054351845
1213-NGCUN,0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,0,-0.5022513039691348,-0.8878295804193889
4523-WXCEF,0,0,1,0,1.0843365120829946,1,2,1,0,2,0,0,2,2,0,0,2,1.2077378092018058,1.6589208764261434
5747-PMBSQ,1,1,1,0,-0.9109613101984924,1,0,1,0,2,2,2,2,0,0,1,3,0.9219087251732329,-0.5936708694334712
4021-RQSNY,1,1,1,0,-0.13727439951791576,1,2,1,0,0,2,0,2,2,0,1,2,1.1213243651931677,0.3195998312435423
6621-YOBKI,1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.964860118009402
4094-NSEDU,0,1,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,0.9800716201790471,-0.1349950480963745
6341-AEVKX,0,0,1,0,1.2064976032430856,1,0,1,2,0,2,2,2,2,1,1,2,1.3140928172124378,1.9120495759809544
6479-SZPLM,1,0,1,1,0.14776814652229667,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.6729073216165545
6776-TLWOI,1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9773014763143181
0106-UGRDO,0,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,2,1.7029533152513108,2.6043538118701215
4030-VPZBD,0,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,1,2,-1.125425179031431,-0.9797279823666953
3106-ULWFW,0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,1,0.6792863631489789,-0.7289816705724003
1078-TDCRN,0,1,1,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,1,2,-1.1304105700319294,-0.9692278289036811
7359-PTSXY,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6318714699820923,-0.9855957151842623
4315-MURBD,0,0,0,0,-0.8295205827584317,1,0,1,2,0,0,2,2,2,0,1,0,1.1346187411944968,-0.5112358410904361
4360-PNRQB,1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,0,0.36022133911708304,-0.3903076030983251
6344-SFJVH,0,0,0,0,-0.5037576729981889,0,1,0,0,0,0,0,0,0,0,0,1,-1.3248408190513656,-0.7825633360380766
7854-EDSSA,1,0,0,0,-0.4223169455581282,1,2,0,2,2,0,0,0,0,0,0,2,-0.19149526493806968,-0.4522276257258069
1809-DMJHQ,0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,-0.9079695806541203
1535-VTJOQ,0,0,0,0,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,1,-1.3165318340505352,-0.7618056797172855
9091-WTUUY,1,0,1,1,1.2879383306831464,1,0,0,2,0,2,2,2,0,2,0,3,0.14917312009598557,0.9564914925547844
6559-PDZLR,1,0,0,0,-0.2594354906780068,1,0,1,0,0,2,2,2,2,0,1,2,1.1263097561936661,0.11350123081298899
9090-SGQXL,1,1,1,0,1.4508197855632678,1,2,1,0,2,2,0,2,2,0,1,2,1.3473287572157604,2.2147010581501925
2525-GVKQU,0,0,0,0,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.5235669036656987
2519-TWKFS,1,0,1,1,-0.30015585439803716,1,2,0,0,0,0,2,0,0,1,1,3,-0.32111543095102724,-0.3589615567307968
5044-XDPYX,0,0,1,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,-0.4405142192366039
4646-QZXTF,0,0,1,0,-1.0331224013585834,1,0,0,2,0,2,2,2,2,0,0,0,0.5480044001358552,-0.7498496226228448
5986-WWXDV,1,0,0,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,1,0,0,-1.5093002860698053,-0.6620101035267875
1027-LKKQQ,0,0,1,1,1.6137012404433893,1,0,0,2,0,2,2,2,2,2,1,0,0.5214156481331973,1.5913978307322634
1194-HVAIF,0,0,1,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,0,1,1.0049985751815391,0.08065516252217307
9711-FJTBX,1,0,1,1,0.9621754209229036,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.1091628415411763
